policy_id,account_id,line_of_business,industry_segment,state,producer_code,hazard_grade,term_number,new_or_renewal,effective_date,expiration_date,written_premium,rate_change_pct,earned_fraction,earned_premium,unearned_premium,earned_exposure
POL-000164,ACCT-00076,General Liability,Retail,WA,AGY-036,2,2,Renewal,2026-01-09,2027-01-09,9601.62,0.1349,0.4712,4524.6,5077.02,0.4712
POL-000165,ACCT-00077,Professional Liability,Healthcare Services,FL,AGY-009,1,1,New,2023-02-09,2024-02-09,1681.09,0.0,1.0,1681.09,0.0,1.0
POL-000166,ACCT-00077,Professional Liability,Healthcare Services,FL,AGY-009,1,2,Renewal,2024-02-09,2025-02-09,1522.69,-0.0942,1.0,1522.69,0.0,1.0
POL-000167,ACCT-00077,Professional Liability,Healthcare Services,FL,AGY-009,1,3,Renewal,2025-02-09,2026-02-09,1507.61,-0.0099,1.0,1507.61,0.0,1.0
POL-000168,ACCT-00077,Professional Liability,Healthcare Services,FL,AGY-009,1,4,Renewal,2026-02-09,2027-02-09,1676.12,0.1118,0.3863,647.49,1028.63,0.3863
POL-000169,ACCT-00078,BOP,Retail,IL,AGY-054,3,1,New,2025-02-04,2026-02-04,2472.63,0.0,1.0,2472.63,0.0,1.0
POL-000170,ACCT-00078,BOP,Retail,IL,AGY-054,3,2,Renewal,2026-02-04,2027-02-04,2679.95,0.0838,0.4,1071.98,1607.97,0.4
POL-000171,ACCT-00079,BOP,Real Estate,IL,AGY-007,1,1,New,2024-07-10,2025-07-10,2459.3,0.0,1.0,2459.3,0.0,1.0
POL-000172,ACCT-00079,BOP,Real Estate,IL,AGY-007,1,2,Renewal,2025-07-10,2026-07-10,2518.18,0.0239,0.9726,2449.19,68.99,0.9726
POL-000173,ACCT-00080,BOP,Retail,TX,AGY-055,4,1,New,2024-06-09,2025-06-09,2455.94,0.0,1.0,2455.94,0.0,1.0
POL-000174,ACCT-00080,BOP,Retail,TX,AGY-055,4,2,Renewal,2025-06-09,2026-06-09,2679.53,0.091,1.0,2679.53,0.0,1.0
POL-000175,ACCT-00080,BOP,Retail,TX,AGY-055,4,3,Renewal,2026-06-09,2027-06-09,2620.12,-0.0222,0.0575,150.75,2469.37,0.0575
POL-000176,ACCT-00081,BOP,Contractors,IL,AGY-002,4,1,New,2025-10-04,2026-10-04,7592.38,0.0,0.737,5595.48,1996.9,0.737
POL-000177,ACCT-00082,BOP,Professional Services,TX,AGY-006,1,1,New,2024-09-15,2025-09-15,2601.22,0.0,1.0,2601.22,0.0,1.0
POL-000178,ACCT-00082,BOP,Professional Services,TX,AGY-006,1,2,Renewal,2025-09-15,2026-09-15,2863.55,0.1009,0.789,2259.46,604.09,0.789
POL-000179,ACCT-00083,BOP,Real Estate,NC,AGY-018,1,1,New,2023-10-06,2024-10-06,4071.54,0.0,1.0,4071.54,0.0,1.0
POL-000180,ACCT-00083,BOP,Real Estate,NC,AGY-018,1,2,Renewal,2024-10-06,2025-10-06,4690.86,0.1521,1.0,4690.86,0.0,1.0
POL-000181,ACCT-00083,BOP,Real Estate,NC,AGY-018,1,3,Renewal,2025-10-06,2026-10-06,4642.77,-0.0103,0.7315,3396.22,1246.55,0.7315
POL-000182,ACCT-00084,Professional Liability,Healthcare Services,TX,AGY-031,3,1,New,2024-03-29,2025-03-29,15851.83,0.0,1.0,15851.83,0.0,1.0
POL-000183,ACCT-00084,Professional Liability,Healthcare Services,TX,AGY-031,3,2,Renewal,2025-03-29,2026-03-29,14868.75,-0.062,1.0,14868.75,0.0,1.0
POL-000184,ACCT-00084,Professional Liability,Healthcare Services,TX,AGY-031,3,3,Renewal,2026-03-29,2027-03-29,15041.66,0.0116,0.2548,3832.53,11209.13,0.2548
POL-000185,ACCT-00085,General Liability,Real Estate,CA,AGY-008,2,1,New,2025-09-02,2026-09-02,34748.18,0.0,0.8247,28655.35,6092.83,0.8247
POL-000186,ACCT-00086,General Liability,Contractors,FL,AGY-008,3,1,New,2025-12-22,2026-12-22,18885.89,0.0,0.5205,9831.01,9054.88,0.5205
POL-000187,ACCT-00087,General Liability,Contractors,NC,AGY-006,2,1,New,2025-08-22,2026-08-22,16983.01,0.0,0.8548,14516.98,2466.03,0.8548
POL-000188,ACCT-00088,BOP,Professional Services,TX,AGY-021,2,1,New,2024-12-28,2025-12-28,1706.82,0.0,1.0,1706.82,0.0,1.0
POL-000189,ACCT-00088,BOP,Professional Services,TX,AGY-021,2,2,Renewal,2025-12-28,2026-12-28,1892.1,0.1086,0.5041,953.83,938.27,0.5041
POL-000190,ACCT-00089,BOP,Professional Services,NY,AGY-032,3,1,New,2024-03-10,2025-03-10,5617.72,0.0,1.0,5617.72,0.0,1.0
POL-000191,ACCT-00089,BOP,Professional Services,NY,AGY-032,3,2,Renewal,2025-03-10,2026-03-10,5825.95,0.0371,1.0,5825.95,0.0,1.0
POL-000192,ACCT-00090,BOP,Retail,IL,AGY-003,2,1,New,2025-05-22,2026-05-22,4688.83,0.0,1.0,4688.83,0.0,1.0
POL-000193,ACCT-00090,BOP,Retail,IL,AGY-003,2,2,Renewal,2026-05-22,2027-05-22,4987.45,0.0637,0.1068,532.91,4454.54,0.1068
POL-000194,ACCT-00091,General Liability,Contractors,WA,AGY-016,2,1,New,2023-07-15,2024-07-15,53554.35,0.0,1.0,53554.35,0.0,1.0
POL-000195,ACCT-00091,General Liability,Contractors,WA,AGY-016,2,2,Renewal,2024-07-15,2025-07-15,51588.34,-0.0367,1.0,51588.34,0.0,1.0
POL-000196,ACCT-00092,BOP,Retail,AZ,AGY-040,4,1,New,2025-03-12,2026-03-12,5072.64,0.0,1.0,5072.64,0.0,1.0
POL-000197,ACCT-00092,BOP,Retail,AZ,AGY-040,4,2,Renewal,2026-03-12,2027-03-12,5185.31,0.0222,0.3014,1562.7,3622.61,0.3014
POL-000198,ACCT-00093,Professional Liability,Professional Services,TX,AGY-026,4,1,New,2025-03-25,2026-03-25,5168.91,0.0,1.0,5168.91,0.0,1.0
POL-000199,ACCT-00093,Professional Liability,Professional Services,TX,AGY-026,4,2,Renewal,2026-03-25,2027-03-25,5945.39,0.1502,0.2658,1580.01,4365.38,0.2658
POL-000200,ACCT-00094,BOP,Restaurants & Food Service,NY,AGY-035,4,1,New,2024-09-28,2025-09-28,2602.51,0.0,1.0,2602.51,0.0,1.0
POL-000201,ACCT-00095,General Liability,Contractors,CA,AGY-022,3,1,New,2024-03-07,2025-03-07,19767.57,0.0,1.0,19767.57,0.0,1.0
POL-000202,ACCT-00095,General Liability,Contractors,CA,AGY-022,3,2,Renewal,2025-03-07,2026-03-07,18952.79,-0.0412,1.0,18952.79,0.0,1.0
POL-000203,ACCT-00096,BOP,Contractors,AZ,AGY-036,4,1,New,2025-08-23,2026-08-23,4752.88,0.0,0.8521,4049.71,703.17,0.8521
POL-000204,ACCT-00097,General Liability,Retail,TX,AGY-008,3,1,New,2023-02-19,2024-02-19,5666.92,0.0,1.0,5666.92,0.0,1.0
POL-000205,ACCT-00097,General Liability,Retail,TX,AGY-008,3,2,Renewal,2024-02-19,2025-02-19,5278.64,-0.0685,1.0,5278.64,0.0,1.0
POL-000206,ACCT-00097,General Liability,Retail,TX,AGY-008,3,3,Renewal,2025-02-19,2026-02-19,5512.28,0.0443,1.0,5512.28,0.0,1.0
POL-000207,ACCT-00097,General Liability,Retail,TX,AGY-008,3,4,Renewal,2026-02-19,2027-02-19,5726.13,0.0388,0.3589,2055.13,3671.0,0.3589
POL-000208,ACCT-00098,Professional Liability,Light Manufacturing,WA,AGY-022,2,1,New,2025-11-10,2026-11-10,3853.8,0.0,0.6356,2449.54,1404.26,0.6356
POL-000209,ACCT-00099,General Liability,Contractors,OH,AGY-045,3,1,New,2024-11-06,2025-11-06,13247.95,0.0,1.0,13247.95,0.0,1.0
POL-000210,ACCT-00099,General Liability,Contractors,OH,AGY-045,3,2,Renewal,2025-11-06,2026-11-06,13993.75,0.0563,0.6466,9048.01,4945.74,0.6466
POL-000211,ACCT-00100,General Liability,Real Estate,TX,AGY-051,2,1,New,2024-02-11,2025-02-11,17733.83,0.0,1.0,17733.83,0.0,1.0
POL-000212,ACCT-00100,General Liability,Real Estate,TX,AGY-051,2,2,Renewal,2025-02-11,2026-02-11,20221.82,0.1403,1.0,20221.82,0.0,1.0
POL-000213,ACCT-00101,BOP,Light Manufacturing,IL,AGY-024,2,1,New,2023-10-17,2024-10-17,3319.53,0.0,1.0,3319.53,0.0,1.0
POL-000214,ACCT-00101,BOP,Light Manufacturing,IL,AGY-024,2,2,Renewal,2024-10-17,2025-10-17,3579.57,0.0783,1.0,3579.57,0.0,1.0
POL-000215,ACCT-00101,BOP,Light Manufacturing,IL,AGY-024,2,3,Renewal,2025-10-17,2026-10-17,3952.72,0.1042,0.7014,2772.32,1180.4,0.7014
POL-000216,ACCT-00102,Professional Liability,Professional Services,NY,AGY-044,2,1,New,2023-09-30,2024-09-30,1622.58,0.0,1.0,1622.58,0.0,1.0
POL-000217,ACCT-00103,Professional Liability,Technology,FL,AGY-017,3,1,New,2024-06-21,2025-06-21,6779.68,0.0,1.0,6779.68,0.0,1.0
POL-000218,ACCT-00103,Professional Liability,Technology,FL,AGY-017,3,2,Renewal,2025-06-21,2026-06-21,7115.57,0.0495,1.0,7115.57,0.0,1.0
POL-000219,ACCT-00103,Professional Liability,Technology,FL,AGY-017,3,3,Renewal,2026-06-21,2027-06-21,7627.17,0.0719,0.0247,188.07,7439.1,0.0247
POL-000220,ACCT-00104,Professional Liability,Professional Services,NY,AGY-058,3,1,New,2023-08-16,2024-08-16,6225.85,0.0,1.0,6225.85,0.0,1.0
POL-000221,ACCT-00104,Professional Liability,Professional Services,NY,AGY-058,3,2,Renewal,2024-08-16,2025-08-16,6585.06,0.0577,1.0,6585.06,0.0,1.0
POL-000222,ACCT-00104,Professional Liability,Professional Services,NY,AGY-058,3,3,Renewal,2025-08-16,2026-08-16,7075.29,0.0744,0.8712,6164.23,911.06,0.8712
POL-000223,ACCT-00105,BOP,Retail,TX,AGY-051,1,1,New,2025-12-19,2026-12-19,5036.36,0.0,0.5288,2663.06,2373.3,0.5288
POL-000224,ACCT-00106,BOP,Light Manufacturing,CA,AGY-034,2,1,New,2023-02-24,2024-02-24,12750.33,0.0,1.0,12750.33,0.0,1.0
POL-000225,ACCT-00106,BOP,Light Manufacturing,CA,AGY-034,2,2,Renewal,2024-02-24,2025-02-24,13322.62,0.0449,1.0,13322.62,0.0,1.0
POL-000226,ACCT-00106,BOP,Light Manufacturing,CA,AGY-034,2,3,Renewal,2025-02-24,2026-02-24,15214.6,0.142,1.0,15214.6,0.0,1.0
POL-000227,ACCT-00107,General Liability,Healthcare Services,IL,AGY-034,2,1,New,2025-12-24,2026-12-24,14672.45,0.0,0.5151,7557.32,7115.13,0.5151
POL-000228,ACCT-00108,BOP,Restaurants & Food Service,GA,AGY-030,2,1,New,2024-03-06,2025-03-06,5390.94,0.0,1.0,5390.94,0.0,1.0
POL-000229,ACCT-00108,BOP,Restaurants & Food Service,GA,AGY-030,2,2,Renewal,2025-03-06,2026-03-06,6152.58,0.1413,1.0,6152.58,0.0,1.0
POL-000230,ACCT-00108,BOP,Restaurants & Food Service,GA,AGY-030,2,3,Renewal,2026-03-06,2027-03-06,6090.99,-0.01,0.3178,1935.77,4155.22,0.3178
POL-000231,ACCT-00109,Professional Liability,Professional Services,TX,AGY-006,3,1,New,2025-01-13,2026-01-13,8805.77,0.0,1.0,8805.77,0.0,1.0
POL-000232,ACCT-00109,Professional Liability,Professional Services,TX,AGY-006,3,2,Renewal,2026-01-13,2027-01-13,9376.93,0.0649,0.4603,4315.96,5060.97,0.4603
POL-000233,ACCT-00110,Professional Liability,Healthcare Services,GA,AGY-011,4,1,New,2023-11-28,2024-11-28,27597.64,0.0,1.0,27597.64,0.0,1.0
POL-000234,ACCT-00110,Professional Liability,Healthcare Services,GA,AGY-011,4,2,Renewal,2024-11-28,2025-11-28,28657.83,0.0384,1.0,28657.83,0.0,1.0
POL-000235,ACCT-00110,Professional Liability,Healthcare Services,GA,AGY-011,4,3,Renewal,2025-11-28,2026-11-28,31265.96,0.091,0.5863,18331.28,12934.68,0.5863
POL-000236,ACCT-00111,Professional Liability,Healthcare Services,GA,AGY-025,3,1,New,2024-01-11,2025-01-11,6668.66,0.0,1.0,6668.66,0.0,1.0
POL-000237,ACCT-00111,Professional Liability,Healthcare Services,GA,AGY-025,3,2,Renewal,2025-01-11,2026-01-11,7104.88,0.0654,1.0,7104.88,0.0,1.0
POL-000238,ACCT-00111,Professional Liability,Healthcare Services,GA,AGY-025,3,3,Renewal,2026-01-11,2027-01-11,7264.81,0.0225,0.4658,3383.61,3881.2,0.4658
POL-000239,ACCT-00112,BOP,Retail,TX,AGY-010,1,1,New,2025-05-02,2026-05-02,1641.8,0.0,1.0,1641.8,0.0,1.0
POL-000240,ACCT-00112,BOP,Retail,TX,AGY-010,1,2,Renewal,2026-05-02,2027-05-02,1720.82,0.0481,0.1616,278.16,1442.66,0.1616
POL-000241,ACCT-00113,BOP,Restaurants & Food Service,GA,AGY-055,4,1,New,2025-09-24,2026-09-24,4810.87,0.0,0.7644,3677.35,1133.52,0.7644
POL-000242,ACCT-00114,Professional Liability,Healthcare Services,TX,AGY-019,3,1,New,2024-11-16,2025-11-16,19933.94,0.0,1.0,19933.94,0.0,1.0
POL-000243,ACCT-00114,Professional Liability,Healthcare Services,TX,AGY-019,3,2,Renewal,2025-11-16,2026-11-16,20232.51,0.015,0.6192,12527.53,7704.98,0.6192
POL-000244,ACCT-00115,BOP,Real Estate,NY,AGY-022,3,1,New,2024-05-01,2025-05-01,7476.31,0.0,1.0,7476.31,0.0,1.0
POL-000245,ACCT-00115,BOP,Real Estate,NY,AGY-022,3,2,Renewal,2025-05-01,2026-05-01,8249.61,0.1034,1.0,8249.61,0.0,1.0
POL-000246,ACCT-00115,BOP,Real Estate,NY,AGY-022,3,3,Renewal,2026-05-01,2027-05-01,8671.29,0.0511,0.1644,1425.42,7245.87,0.1644
POL-000247,ACCT-00116,BOP,Light Manufacturing,NC,AGY-019,1,1,New,2025-07-13,2026-07-13,7632.31,0.0,0.9644,7360.47,271.84,0.9644
POL-000248,ACCT-00117,General Liability,Retail,FL,AGY-042,3,1,New,2023-09-21,2024-09-21,12744.0,0.0,1.0,12744.0,0.0,1.0
POL-000249,ACCT-00117,General Liability,Retail,FL,AGY-042,3,2,Renewal,2024-09-21,2025-09-21,13657.53,0.0717,1.0,13657.53,0.0,1.0
POL-000250,ACCT-00117,General Liability,Retail,FL,AGY-042,3,3,Renewal,2025-09-21,2026-09-21,15463.65,0.1322,0.7726,11947.26,3516.39,0.7726
POL-000251,ACCT-00118,Professional Liability,Professional Services,IL,AGY-003,4,1,New,2024-01-04,2025-01-04,9354.75,0.0,1.0,9354.75,0.0,1.0
POL-000252,ACCT-00118,Professional Liability,Professional Services,IL,AGY-003,4,2,Renewal,2025-01-04,2026-01-04,9665.21,0.0332,1.0,9665.21,0.0,1.0
POL-000253,ACCT-00118,Professional Liability,Professional Services,IL,AGY-003,4,3,Renewal,2026-01-04,2027-01-04,9967.17,0.0312,0.4849,4833.39,5133.78,0.4849
POL-000254,ACCT-00119,BOP,Restaurants & Food Service,FL,AGY-025,4,1,New,2024-11-10,2025-11-10,2781.11,0.0,1.0,2781.11,0.0,1.0
POL-000255,ACCT-00119,BOP,Restaurants & Food Service,FL,AGY-025,4,2,Renewal,2025-11-10,2026-11-10,2964.46,0.0659,0.6356,1884.26,1080.2,0.6356
POL-000256,ACCT-00120,BOP,Light Manufacturing,GA,AGY-028,3,1,New,2023-05-03,2024-05-03,2567.07,0.0,1.0,2567.07,0.0,1.0
POL-000257,ACCT-00120,BOP,Light Manufacturing,GA,AGY-028,3,2,Renewal,2024-05-03,2025-05-03,2590.78,0.0092,1.0,2590.78,0.0,1.0
POL-000258,ACCT-00120,BOP,Light Manufacturing,GA,AGY-028,3,3,Renewal,2025-05-03,2026-05-03,2830.93,0.0927,1.0,2830.93,0.0,1.0
POL-000259,ACCT-00120,BOP,Light Manufacturing,GA,AGY-028,3,4,Renewal,2026-05-03,2027-05-03,2846.89,0.0056,0.1589,452.38,2394.51,0.1589
POL-000260,ACCT-00121,General Liability,Contractors,AZ,AGY-008,4,1,New,2025-12-06,2026-12-06,46694.45,0.0,0.5644,26353.58,20340.87,0.5644
POL-000261,ACCT-00122,BOP,Healthcare Services,CA,AGY-020,1,1,New,2025-05-13,2026-05-13,2960.28,0.0,1.0,2960.28,0.0,1.0
POL-000262,ACCT-00122,BOP,Healthcare Services,CA,AGY-020,1,2,Renewal,2026-05-13,2027-05-13,3242.73,0.0954,0.1315,426.44,2816.29,0.1315
POL-000263,ACCT-00123,Professional Liability,Healthcare Services,NC,AGY-017,3,1,New,2023-06-07,2024-06-07,9655.39,0.0,1.0,9655.39,0.0,1.0
POL-000264,ACCT-00123,Professional Liability,Healthcare Services,NC,AGY-017,3,2,Renewal,2024-06-07,2025-06-07,10293.82,0.0661,1.0,10293.82,0.0,1.0
POL-000265,ACCT-00123,Professional Liability,Healthcare Services,NC,AGY-017,3,3,Renewal,2025-06-07,2026-06-07,11035.17,0.072,1.0,11035.17,0.0,1.0
POL-000266,ACCT-00123,Professional Liability,Healthcare Services,NC,AGY-017,3,4,Renewal,2026-06-07,2027-06-07,11035.3,0.0,0.063,695.38,10339.92,0.063
POL-000267,ACCT-00124,BOP,Healthcare Services,OH,AGY-021,1,1,New,2023-07-04,2024-07-04,5456.66,0.0,1.0,5456.66,0.0,1.0
POL-000268,ACCT-00124,BOP,Healthcare Services,OH,AGY-021,1,2,Renewal,2024-07-04,2025-07-04,5616.08,0.0292,1.0,5616.08,0.0,1.0
POL-000269,ACCT-00124,BOP,Healthcare Services,OH,AGY-021,1,3,Renewal,2025-07-04,2026-07-04,6334.39,0.1279,0.989,6264.97,69.42,0.989
POL-000270,ACCT-00125,General Liability,Contractors,AZ,AGY-013,5,1,New,2024-07-06,2025-07-06,19627.09,0.0,1.0,19627.09,0.0,1.0
POL-000271,ACCT-00125,General Liability,Contractors,AZ,AGY-013,5,2,Renewal,2025-07-06,2026-07-06,18742.05,-0.0451,0.9836,18433.96,308.09,0.9836
POL-000272,ACCT-00126,General Liability,Contractors,IL,AGY-021,4,1,New,2023-07-13,2024-07-13,39948.21,0.0,1.0,39948.21,0.0,1.0
POL-000273,ACCT-00126,General Liability,Contractors,IL,AGY-021,4,2,Renewal,2024-07-13,2025-07-13,45251.71,0.1328,1.0,45251.71,0.0,1.0
POL-000274,ACCT-00126,General Liability,Contractors,IL,AGY-021,4,3,Renewal,2025-07-13,2026-07-13,47121.11,0.0413,0.9644,45442.82,1678.29,0.9644
POL-000275,ACCT-00127,BOP,Real Estate,WA,AGY-058,1,1,New,2025-08-14,2026-08-14,2200.95,0.0,0.8767,1929.6,271.35,0.8767
POL-000276,ACCT-00128,BOP,Real Estate,NY,AGY-045,4,1,New,2024-08-26,2025-08-26,18544.98,0.0,1.0,18544.98,0.0,1.0
POL-000277,ACCT-00128,BOP,Real Estate,NY,AGY-045,4,2,Renewal,2025-08-26,2026-08-26,18974.95,0.0232,0.8438,16011.74,2963.21,0.8438
POL-000278,ACCT-00129,General Liability,Contractors,CA,AGY-016,2,1,New,2025-04-10,2026-04-10,6386.01,0.0,1.0,6386.01,0.0,1.0
POL-000279,ACCT-00129,General Liability,Contractors,CA,AGY-016,2,2,Renewal,2026-04-10,2027-04-10,7005.27,0.097,0.2219,1554.59,5450.68,0.2219
POL-000280,ACCT-00130,BOP,Professional Services,GA,AGY-051,1,1,New,2023-03-14,2024-03-14,4533.4,0.0,1.0,4533.4,0.0,1.0
POL-000281,ACCT-00131,General Liability,Contractors,NC,AGY-006,3,1,New,2024-05-30,2025-05-30,39627.0,0.0,1.0,39627.0,0.0,1.0
POL-000282,ACCT-00131,General Liability,Contractors,NC,AGY-006,3,2,Renewal,2025-05-30,2026-05-30,47196.85,0.191,1.0,47196.85,0.0,1.0
POL-000283,ACCT-00132,BOP,Healthcare Services,TX,AGY-054,2,1,New,2023-04-19,2024-04-19,3014.95,0.0,1.0,3014.95,0.0,1.0
POL-000284,ACCT-00132,BOP,Healthcare Services,TX,AGY-054,2,2,Renewal,2024-04-19,2025-04-19,3132.1,0.0389,1.0,3132.1,0.0,1.0
POL-000285,ACCT-00133,BOP,Retail,IL,AGY-032,3,1,New,2024-01-27,2025-01-27,4805.34,0.0,1.0,4805.34,0.0,1.0
POL-000286,ACCT-00133,BOP,Retail,IL,AGY-032,3,2,Renewal,2025-01-27,2026-01-27,4967.97,0.0338,1.0,4967.97,0.0,1.0
POL-000287,ACCT-00134,BOP,Restaurants & Food Service,IL,AGY-028,4,1,New,2024-11-10,2025-11-10,1989.78,0.0,1.0,1989.78,0.0,1.0
POL-000288,ACCT-00134,BOP,Restaurants & Food Service,IL,AGY-028,4,2,Renewal,2025-11-10,2026-11-10,2293.09,0.1524,0.6356,1457.53,835.56,0.6356
POL-000289,ACCT-00135,Professional Liability,Retail,CA,AGY-004,3,1,New,2023-12-22,2024-12-22,3860.92,0.0,1.0,3860.92,0.0,1.0
POL-000290,ACCT-00135,Professional Liability,Retail,CA,AGY-004,3,2,Renewal,2024-12-22,2025-12-22,3907.36,0.012,1.0,3907.36,0.0,1.0
POL-000291,ACCT-00136,General Liability,Retail,WA,AGY-058,1,1,New,2024-02-22,2025-02-22,14426.66,0.0,1.0,14426.66,0.0,1.0
POL-000292,ACCT-00136,General Liability,Retail,WA,AGY-058,1,2,Renewal,2025-02-22,2026-02-22,15569.71,0.0792,1.0,15569.71,0.0,1.0
POL-000293,ACCT-00136,General Liability,Retail,WA,AGY-058,1,3,Renewal,2026-02-22,2027-02-22,17720.09,0.1381,0.3507,6214.17,11505.92,0.3507
POL-000294,ACCT-00137,General Liability,Restaurants & Food Service,CA,AGY-027,3,1,New,2024-04-17,2025-04-17,11326.41,0.0,1.0,11326.41,0.0,1.0
POL-000295,ACCT-00138,BOP,Retail,FL,AGY-059,2,1,New,2024-09-14,2025-09-14,2632.14,0.0,1.0,2632.14,0.0,1.0
POL-000296,ACCT-00138,BOP,Retail,FL,AGY-059,2,2,Renewal,2025-09-14,2026-09-14,2651.33,0.0073,0.7918,2099.27,552.06,0.7918
POL-000297,ACCT-00139,BOP,Contractors,TX,AGY-031,4,1,New,2025-03-03,2026-03-03,7343.07,0.0,1.0,7343.07,0.0,1.0
POL-000298,ACCT-00139,BOP,Contractors,TX,AGY-031,4,2,Renewal,2026-03-03,2027-03-03,7871.96,0.072,0.326,2566.47,5305.49,0.326
POL-000299,ACCT-00140,Professional Liability,Technology,NY,AGY-007,4,1,New,2025-01-03,2026-01-03,24384.42,0.0,1.0,24384.42,0.0,1.0
POL-000300,ACCT-00140,Professional Liability,Technology,NY,AGY-007,4,2,Renewal,2026-01-03,2027-01-03,26027.52,0.0674,0.4877,12692.87,13334.65,0.4877
POL-000301,ACCT-00141,BOP,Contractors,GA,AGY-055,4,1,New,2024-09-08,2025-09-08,6173.48,0.0,1.0,6173.48,0.0,1.0
POL-000302,ACCT-00142,General Liability,Retail,IL,AGY-035,2,1,New,2025-05-12,2026-05-12,4534.4,0.0,1.0,4534.4,0.0,1.0
POL-000303,ACCT-00142,General Liability,Retail,IL,AGY-035,2,2,Renewal,2026-05-12,2027-05-12,4962.69,0.0945,0.1342,666.22,4296.47,0.1342
POL-000304,ACCT-00143,BOP,Real Estate,FL,AGY-013,1,1,New,2024-08-10,2025-08-10,7641.79,0.0,1.0,7641.79,0.0,1.0
POL-000305,ACCT-00144,BOP,Professional Services,NC,AGY-035,3,1,New,2024-02-15,2025-02-15,1124.04,0.0,1.0,1124.04,0.0,1.0
POL-000306,ACCT-00144,BOP,Professional Services,NC,AGY-035,3,2,Renewal,2025-02-15,2026-02-15,1157.69,0.0299,1.0,1157.69,0.0,1.0
POL-000307,ACCT-00145,General Liability,Restaurants & Food Service,CA,AGY-008,4,1,New,2024-04-02,2025-04-02,4728.2,0.0,1.0,4728.2,0.0,1.0
POL-000308,ACCT-00145,General Liability,Restaurants & Food Service,CA,AGY-008,4,2,Renewal,2025-04-02,2026-04-02,5197.42,0.0992,1.0,5197.42,0.0,1.0
POL-000309,ACCT-00145,General Liability,Restaurants & Food Service,CA,AGY-008,4,3,Renewal,2026-04-02,2027-04-02,6159.84,0.1852,0.2438,1501.99,4657.85,0.2438
POL-000310,ACCT-00146,General Liability,Retail,GA,AGY-035,2,1,New,2023-06-29,2024-06-29,7749.61,0.0,1.0,7749.61,0.0,1.0
POL-000311,ACCT-00146,General Liability,Retail,GA,AGY-035,2,2,Renewal,2024-06-29,2025-06-29,8204.72,0.0587,1.0,8204.72,0.0,1.0
POL-000312,ACCT-00146,General Liability,Retail,GA,AGY-035,2,3,Renewal,2025-06-29,2026-06-29,8718.14,0.0626,1.0,8718.14,0.0,1.0
POL-000313,ACCT-00146,General Liability,Retail,GA,AGY-035,2,4,Renewal,2026-06-29,2027-06-29,9045.69,0.0376,0.0027,24.78,9020.91,0.0027
POL-000314,ACCT-00147,BOP,Contractors,WA,AGY-012,5,1,New,2024-03-19,2025-03-19,8729.99,0.0,1.0,8729.99,0.0,1.0
POL-000315,ACCT-00147,BOP,Contractors,WA,AGY-012,5,2,Renewal,2025-03-19,2026-03-19,9729.34,0.1145,1.0,9729.34,0.0,1.0
POL-000316,ACCT-00148,General Liability,Restaurants & Food Service,FL,AGY-022,2,1,New,2023-02-09,2024-02-09,7469.63,0.0,1.0,7469.63,0.0,1.0
POL-000317,ACCT-00149,BOP,Technology,CA,AGY-032,3,1,New,2025-09-16,2026-09-16,4594.41,0.0,0.7863,3612.59,981.82,0.7863
POL-000318,ACCT-00150,BOP,Contractors,OH,AGY-057,3,1,New,2023-06-20,2024-06-20,5659.09,0.0,1.0,5659.09,0.0,1.0
POL-000319,ACCT-00150,BOP,Contractors,OH,AGY-057,3,2,Renewal,2024-06-20,2025-06-20,5997.29,0.0598,1.0,5997.29,0.0,1.0
POL-000320,ACCT-00150,BOP,Contractors,OH,AGY-057,3,3,Renewal,2025-06-20,2026-06-20,6776.81,0.13,1.0,6776.81,0.0,1.0
POL-000321,ACCT-00151,BOP,Restaurants & Food Service,TX,AGY-012,4,1,New,2025-11-22,2026-11-22,7974.26,0.0,0.6027,4806.4,3167.86,0.6027
POL-000322,ACCT-00152,Professional Liability,Light Manufacturing,OH,AGY-022,3,1,New,2025-10-30,2026-10-30,8591.99,0.0,0.6658,5720.15,2871.84,0.6658
POL-000323,ACCT-00153,General Liability,Light Manufacturing,WA,AGY-027,2,1,New,2025-02-11,2026-02-11,2267.99,0.0,1.0,2267.99,0.0,1.0
POL-000324,ACCT-00153,General Liability,Light Manufacturing,WA,AGY-027,2,2,Renewal,2026-02-11,2027-02-11,2131.63,-0.0601,0.3808,811.77,1319.86,0.3808
POL-000325,ACCT-00154,BOP,Contractors,OH,AGY-044,4,1,New,2024-05-03,2025-05-03,4809.67,0.0,1.0,4809.67,0.0,1.0
POL-000326,ACCT-00154,BOP,Contractors,OH,AGY-044,4,2,Renewal,2025-05-03,2026-05-03,5303.78,0.1027,1.0,5303.78,0.0,1.0
POL-000327,ACCT-00154,BOP,Contractors,OH,AGY-044,4,3,Renewal,2026-05-03,2027-05-03,6294.2,0.1867,0.1589,1000.17,5294.03,0.1589
POL-000328,ACCT-00155,General Liability,Light Manufacturing,WA,AGY-003,2,1,New,2023-09-17,2024-09-17,13450.87,0.0,1.0,13450.87,0.0,1.0
POL-000329,ACCT-00155,General Liability,Light Manufacturing,WA,AGY-003,2,2,Renewal,2024-09-17,2025-09-17,13587.54,0.0102,1.0,13587.54,0.0,1.0
